ticket_id,booking_id,payment_id,ticket_status,ticket_issued_time,ticketing_error_code,ticketing_delay_minutes
TKT000006761,BKG000006761,PAY000006761,not_issued_payment_failed,,NONE,
TKT000006762,BKG000006762,PAY000006762,issued,2013-10-28 18:47:13,NONE,43.0
TKT000006763,BKG000006763,PAY000006763,issued,2013-02-01 09:32:24,NONE,35.0
TKT000006764,BKG000006764,PAY000006764,issued,2014-03-27 19:57:29,NONE,44.0
TKT000006765,BKG000006765,PAY000006765,issued,2014-10-20 15:51:14,NONE,37.0
TKT000006766,BKG000006766,PAY000006766,issued,2013-12-11 15:18:08,NONE,39.0
TKT000006767,BKG000006767,PAY000006767,issued,2014-08-12 11:46:40,NONE,7.0
TKT000006768,BKG000006768,PAY000006768,issued,2014-09-07 17:18:37,NONE,13.0
TKT000006769,BKG000006769,PAY000006769,issued,2013-08-24 22:15:10,NONE,42.0
TKT000006770,BKG000006770,PAY000006770,issued,2014-07-02 00:39:59,NONE,29.0
TKT000006771,BKG000006771,PAY000006771,issued,2014-09-18 14:29:33,NONE,5.0
TKT000006772,BKG000006772,PAY000006772,issued,2013-02-17 10:21:30,NONE,35.0
TKT000006773,BKG000006773,PAY000006773,issued,2013-07-03 16:19:14,NONE,33.0
TKT000006774,BKG000006774,PAY000006774,issued,2014-10-04 17:26:19,NONE,37.0
TKT000006775,BKG000006775,PAY000006775,issued,2013-12-27 08:59:16,NONE,20.0
TKT000006776,BKG000006776,PAY000006776,not_issued_payment_failed,,NONE,
TKT000006777,BKG000006777,PAY000006777,issued,2013-12-28 09:01:41,NONE,38.0
TKT000006778,BKG000006778,PAY000006778,issued,2014-07-23 18:05:44,NONE,10.0
TKT000006779,BKG000006779,PAY000006779,issued,2013-03-08 23:36:52,NONE,12.0
TKT000006780,BKG000006780,PAY000006780,not_issued_payment_failed,,NONE,
TKT000006781,BKG000006781,PAY000006781,issued,2014-08-15 07:19:02,NONE,4.0
TKT000006782,BKG000006782,PAY000006782,issued,2013-05-24 00:41:03,NONE,37.0
TKT000006783,BKG000006783,PAY000006783,issued,2014-05-09 13:00:25,NONE,3.0
TKT000006784,BKG000006784,PAY000006784,issued,2014-08-14 16:35:53,NONE,22.0
TKT000006785,BKG000006785,PAY000006785,issued,2014-05-15 23:26:39,NONE,23.0
TKT000006786,BKG000006786,PAY000006786,issued,2013-10-21 02:50:16,NONE,19.0
TKT000006787,BKG000006787,PAY000006787,issued,2014-12-25 10:13:52,NONE,22.0
TKT000006788,BKG000006788,PAY000006788,issued,2014-04-06 18:38:04,NONE,22.0
TKT000006789,BKG000006789,PAY000006789,issued,2013-12-27 20:31:03,NONE,11.0
TKT000006790,BKG000006790,PAY000006790,issued,2014-11-06 12:06:25,NONE,18.0
TKT000006791,BKG000006791,PAY000006791,issued,2013-02-17 15:01:26,NONE,17.0
TKT000006792,BKG000006792,PAY000006792,issued,2013-02-17 14:58:26,NONE,33.0
TKT000006793,BKG000006793,PAY000006793,issued,2014-04-29 16:33:00,NONE,25.0
TKT000006794,BKG000006794,PAY000006794,issued,2014-08-14 03:31:21,NONE,994.0
TKT000006795,BKG000006795,PAY000006795,issued,2014-08-31 01:04:48,NONE,7.0
TKT000006796,BKG000006796,PAY000006796,issued,2013-06-15 09:06:55,NONE,816.0
TKT000006797,BKG000006797,PAY000006797,issued,2013-03-17 23:26:44,NONE,44.0
TKT000006798,BKG000006798,PAY000006798,issued,2013-03-02 20:33:09,NONE,42.0
TKT000006799,BKG000006799,PAY000006799,not_issued_payment_failed,,NONE,
TKT000006800,BKG000006800,PAY000006800,issued,2014-07-25 16:03:39,NONE,27.0
TKT000006801,BKG000006801,PAY000006801,failed,2014-05-24 12:37:52,TICKETING_TIMEOUT,45.0
TKT000006802,BKG000006802,PAY000006802,issued,2014-09-05 11:19:40,NONE,30.0
TKT000006803,BKG000006803,PAY000006803,not_issued_payment_failed,,NONE,
TKT000006804,BKG000006804,PAY000006804,issued,2014-02-25 12:36:14,NONE,12.0
TKT000006805,BKG000006805,PAY000006805,pending,2014-09-07 10:16:36,SUPPLIER_ERROR,23.0
TKT000006806,BKG000006806,PAY000006806,issued,2014-01-06 06:12:18,NONE,5.0
TKT000006807,BKG000006807,PAY000006807,issued,2014-12-31 11:26:41,NONE,18.0
TKT000006808,BKG000006808,PAY000006808,not_issued_payment_failed,,NONE,
TKT000006809,BKG000006809,PAY000006809,issued,2013-04-17 22:23:31,NONE,13.0
TKT000006810,BKG000006810,PAY000006810,not_issued_payment_failed,,NONE,
TKT000006811,BKG000006811,PAY000006811,issued,2014-11-26 19:58:47,NONE,14.0
TKT000006812,BKG000006812,PAY000006812,not_issued_payment_failed,,NONE,
TKT000006813,BKG000006813,PAY000006813,issued,2014-08-14 11:58:42,NONE,16.0
TKT000006814,BKG000006814,PAY000006814,issued,2014-04-11 01:44:32,NONE,36.0
TKT000006815,BKG000006815,PAY000006815,pending,2014-01-10 19:26:00,SUPPLIER_ERROR,41.0
TKT000006816,BKG000006816,PAY000006816,issued,2013-03-14 08:44:43,NONE,26.0
TKT000006817,BKG000006817,PAY000006817,not_issued_payment_failed,,NONE,
TKT000006818,BKG000006818,PAY000006818,issued,2014-11-17 14:18:33,NONE,11.0
TKT000006819,BKG000006819,PAY000006819,issued,2013-06-17 14:59:39,NONE,10.0
TKT000006820,BKG000006820,PAY000006820,issued,2014-09-29 20:54:54,NONE,41.0
TKT000006821,BKG000006821,PAY000006821,issued,2014-02-25 19:57:49,NONE,13.0
TKT000006822,BKG000006822,PAY000006822,issued,2014-10-31 21:28:01,NONE,24.0
TKT000006823,BKG000006823,PAY000006823,issued,2013-11-10 17:58:23,NONE,38.0
TKT000006824,BKG000006824,PAY000006824,issued,2014-08-26 13:27:33,NONE,10.0
TKT000006825,BKG000006825,PAY000006825,issued,2014-11-04 22:43:08,NONE,38.0
TKT000006826,BKG000006826,PAY000006826,issued,2014-08-10 20:51:39,NONE,32.0
TKT000006827,BKG000006827,PAY000006827,issued,2014-01-28 19:05:38,NONE,33.0
TKT000006828,BKG000006828,PAY000006828,issued,2014-09-01 22:46:51,NONE,30.0
TKT000006829,BKG000006829,PAY000006829,issued,2014-02-05 02:34:31,NONE,42.0
TKT000006830,BKG000006830,PAY000006830,issued,2014-07-14 18:45:21,NONE,33.0
TKT000006831,BKG000006831,PAY000006831,issued,2013-11-14 12:31:43,NONE,22.0
TKT000006832,BKG000006832,PAY000006832,issued,2014-11-18 19:37:36,NONE,22.0
TKT000006833,BKG000006833,PAY000006833,not_issued_payment_failed,,NONE,
TKT000006834,BKG000006834,PAY000006834,issued,2013-08-25 00:58:41,NONE,30.0
TKT000006835,BKG000006835,PAY000006835,issued,2014-05-12 18:33:05,NONE,22.0
TKT000006836,BKG000006836,PAY000006836,issued,2014-07-20 21:29:22,NONE,21.0
TKT000006837,BKG000006837,PAY000006837,issued,2014-11-02 00:08:42,NONE,29.0
TKT000006838,BKG000006838,PAY000006838,issued,2014-03-09 20:05:57,NONE,12.0
TKT000006839,BKG000006839,PAY000006839,not_issued_payment_failed,,NONE,
TKT000006840,BKG000006840,PAY000006840,issued,2014-12-18 09:50:20,NONE,23.0
TKT000006841,BKG000006841,PAY000006841,issued,2014-05-12 21:00:21,NONE,40.0
TKT000006842,BKG000006842,PAY000006842,issued,2014-10-28 08:00:34,NONE,15.0
TKT000006843,BKG000006843,PAY000006843,issued,2014-03-26 04:12:50,NONE,43.0
TKT000006844,BKG000006844,PAY000006844,issued,2014-05-06 22:38:27,NONE,16.0
TKT000006845,BKG000006845,PAY000006845,issued,2014-10-29 15:02:36,NONE,23.0
TKT000006846,BKG000006846,PAY000006846,issued,2014-06-24 20:13:19,NONE,11.0
TKT000006847,BKG000006847,PAY000006847,issued,2013-04-05 15:26:37,NONE,17.0
TKT000006848,BKG000006848,PAY000006848,issued,2014-12-31 15:19:06,NONE,36.0
TKT000006849,BKG000006849,PAY000006849,issued,2013-12-28 22:39:36,NONE,43.0
TKT000006850,BKG000006850,PAY000006850,not_issued_payment_failed,,NONE,
TKT000006851,BKG000006851,PAY000006851,issued,2013-04-16 12:29:37,NONE,16.0
TKT000006852,BKG000006852,PAY000006852,issued,2013-04-16 11:50:37,NONE,41.0
TKT000006853,BKG000006853,PAY000006853,issued,2013-02-18 10:21:36,NONE,37.0
TKT000006854,BKG000006854,PAY000006854,issued,2014-10-06 16:51:16,NONE,36.0
TKT000006855,BKG000006855,PAY000006855,issued,2014-10-28 14:53:59,NONE,8.0
TKT000006856,BKG000006856,PAY000006856,issued,2013-04-17 20:28:12,NONE,9.0
TKT000006857,BKG000006857,PAY000006857,pending,2014-04-18 00:31:37,TICKETING_TIMEOUT,28.0
TKT000006858,BKG000006858,PAY000006858,issued,2014-12-05 13:47:18,NONE,41.0
TKT000006859,BKG000006859,PAY000006859,not_issued_payment_failed,,NONE,
TKT000006860,BKG000006860,PAY000006860,issued,2014-04-09 21:48:57,NONE,22.0
TKT000006861,BKG000006861,PAY000006861,issued,2013-10-22 08:34:11,NONE,23.0
TKT000006862,BKG000006862,PAY000006862,issued,2014-10-31 14:54:48,NONE,37.0
TKT000006863,BKG000006863,PAY000006863,issued,2013-03-05 22:17:59,NONE,28.0
TKT000006864,BKG000006864,PAY000006864,issued,2014-01-05 14:24:09,NONE,34.0
TKT000006865,BKG000006865,PAY000006865,issued,2013-08-17 19:32:01,NONE,3.0
TKT000006866,BKG000006866,PAY000006866,issued,2014-08-08 14:04:29,NONE,4.0
TKT000006867,BKG000006867,PAY000006867,issued,2014-04-14 12:52:39,NONE,45.0
TKT000006868,BKG000006868,PAY000006868,issued,2013-06-30 22:02:42,NONE,467.0
TKT000006869,BKG000006869,PAY000006869,issued,2013-08-26 17:19:41,NONE,26.0
TKT000006870,BKG000006870,PAY000006870,issued,2014-05-21 19:53:32,NONE,8.0
TKT000006871,BKG000006871,PAY000006871,issued,2013-07-13 22:07:54,NONE,33.0
TKT000006872,BKG000006872,PAY000006872,issued,2014-12-06 22:31:35,NONE,26.0
TKT000006873,BKG000006873,PAY000006873,not_issued_payment_failed,,NONE,
TKT000006874,BKG000006874,PAY000006874,issued,2014-01-24 18:07:58,NONE,44.0
TKT000006875,BKG000006875,PAY000006875,not_issued_payment_failed,,NONE,
TKT000006876,BKG000006876,PAY000006876,not_issued_payment_failed,,NONE,
TKT000006877,BKG000006877,PAY000006877,issued,2013-12-09 19:06:17,NONE,9.0
TKT000006878,BKG000006878,PAY000006878,issued,2013-07-22 13:37:48,NONE,36.0
TKT000006879,BKG000006879,PAY000006879,issued,2013-10-19 11:30:30,NONE,36.0
TKT000006880,BKG000006880,PAY000006880,issued,2014-12-15 15:39:11,NONE,6.0
TKT000006881,BKG000006881,PAY000006881,issued,2014-05-28 11:17:36,NONE,30.0
TKT000006882,BKG000006882,PAY000006882,issued,2013-02-26 22:45:30,NONE,27.0
TKT000006883,BKG000006883,PAY000006883,not_issued_payment_failed,,NONE,
TKT000006884,BKG000006884,PAY000006884,issued,2014-10-21 18:33:19,NONE,20.0
TKT000006885,BKG000006885,PAY000006885,issued,2014-08-18 00:32:32,NONE,28.0
TKT000006886,BKG000006886,PAY000006886,issued,2013-06-22 13:47:53,NONE,20.0
TKT000006887,BKG000006887,PAY000006887,issued,2013-04-26 19:50:02,NONE,43.0
TKT000006888,BKG000006888,PAY000006888,issued,2013-10-03 12:13:11,NONE,30.0
TKT000006889,BKG000006889,PAY000006889,issued,2014-02-16 14:07:33,NONE,24.0
TKT000006890,BKG000006890,PAY000006890,issued,2014-04-18 12:54:09,NONE,9.0
TKT000006891,BKG000006891,PAY000006891,issued,2014-05-22 17:17:36,NONE,37.0
TKT000006892,BKG000006892,PAY000006892,issued,2014-03-05 18:23:31,NONE,20.0
TKT000006893,BKG000006893,PAY000006893,issued,2014-09-13 02:20:31,NONE,16.0
TKT000006894,BKG000006894,PAY000006894,issued,2013-02-09 14:52:29,NONE,10.0
TKT000006895,BKG000006895,PAY000006895,issued,2014-05-24 06:04:16,NONE,20.0
TKT000006896,BKG000006896,PAY000006896,issued,2014-01-26 17:57:15,NONE,34.0
TKT000006897,BKG000006897,PAY000006897,issued,2014-05-01 18:11:01,NONE,37.0
TKT000006898,BKG000006898,PAY000006898,issued,2013-11-02 08:47:15,NONE,39.0
TKT000006899,BKG000006899,PAY000006899,issued,2014-09-25 17:03:55,NONE,24.0
TKT000006900,BKG000006900,PAY000006900,issued,2014-04-14 02:00:37,NONE,41.0
TKT000006901,BKG000006901,PAY000006901,issued,2014-07-02 17:21:56,NONE,43.0
TKT000006902,BKG000006902,PAY000006902,issued,2014-06-19 12:21:22,NONE,39.0
TKT000006903,BKG000006903,PAY000006903,issued,2014-08-14 12:02:20,NONE,33.0
TKT000006904,BKG000006904,PAY000006904,issued,2014-07-28 12:43:11,NONE,6.0
TKT000006905,BKG000006905,PAY000006905,issued,2014-11-11 18:11:56,NONE,13.0
TKT000006906,BKG000006906,PAY000006906,issued,2014-10-10 12:03:43,NONE,8.0
TKT000006907,BKG000006907,PAY000006907,issued,2014-08-26 17:49:00,NONE,29.0
TKT000006908,BKG000006908,PAY000006908,issued,2014-07-28 00:30:47,NONE,15.0
TKT000006909,BKG000006909,PAY000006909,issued,2014-05-27 14:14:52,NONE,20.0
TKT000006910,BKG000006910,PAY000006910,issued,2013-03-16 15:05:39,NONE,13.0
TKT000006911,BKG000006911,PAY000006911,issued,2014-05-11 17:27:45,NONE,9.0
TKT000006912,BKG000006912,PAY000006912,issued,2013-04-23 19:09:34,NONE,23.0
TKT000006913,BKG000006913,PAY000006913,issued,2013-11-11 12:33:18,NONE,8.0
TKT000006914,BKG000006914,PAY000006914,not_issued_payment_failed,,NONE,
TKT000006915,BKG000006915,PAY000006915,issued,2014-09-04 03:43:04,NONE,1018.0
TKT000006916,BKG000006916,PAY000006916,issued,2014-11-02 22:30:36,NONE,19.0
TKT000006917,BKG000006917,PAY000006917,not_issued_payment_failed,,NONE,
TKT000006918,BKG000006918,PAY000006918,issued,2014-08-11 14:20:18,NONE,44.0
TKT000006919,BKG000006919,PAY000006919,issued,2014-10-27 15:39:23,NONE,10.0
TKT000006920,BKG000006920,PAY000006920,issued,2014-09-15 13:29:12,NONE,25.0
TKT000006921,BKG000006921,PAY000006921,issued,2014-06-04 15:00:51,NONE,23.0
TKT000006922,BKG000006922,PAY000006922,issued,2014-05-08 13:06:29,NONE,20.0
TKT000006923,BKG000006923,PAY000006923,issued,2014-12-05 22:50:15,NONE,39.0
TKT000006924,BKG000006924,PAY000006924,issued,2013-03-07 15:21:37,NONE,6.0
TKT000006925,BKG000006925,PAY000006925,issued,2014-09-12 10:49:28,NONE,19.0
TKT000006926,BKG000006926,PAY000006926,issued,2014-08-01 08:38:49,NONE,1178.0
TKT000006927,BKG000006927,PAY000006927,issued,2014-01-09 00:17:23,NONE,7.0
TKT000006928,BKG000006928,PAY000006928,issued,2014-08-13 14:50:10,NONE,1202.0
TKT000006929,BKG000006929,PAY000006929,issued,2013-03-30 22:08:50,NONE,3.0
TKT000006930,BKG000006930,PAY000006930,issued,2014-11-22 14:18:54,NONE,16.0
TKT000006931,BKG000006931,PAY000006931,issued,2013-12-31 11:32:51,NONE,36.0
TKT000006932,BKG000006932,PAY000006932,issued,2013-09-12 23:08:54,NONE,12.0
TKT000006933,BKG000006933,PAY000006933,issued,2014-05-20 16:58:06,NONE,11.0
TKT000006934,BKG000006934,PAY000006934,issued,2013-01-30 22:57:43,NONE,21.0
TKT000006935,BKG000006935,PAY000006935,issued,2013-11-08 18:27:26,NONE,11.0
TKT000006936,BKG000006936,PAY000006936,issued,2014-12-19 17:56:25,NONE,34.0
TKT000006937,BKG000006937,PAY000006937,issued,2014-04-27 09:26:55,NONE,37.0
TKT000006938,BKG000006938,PAY000006938,issued,2014-07-13 16:33:48,NONE,121.0
TKT000006939,BKG000006939,PAY000006939,issued,2013-02-26 17:13:22,NONE,17.0
TKT000006940,BKG000006940,PAY000006940,issued,2014-08-27 18:20:42,NONE,23.0
TKT000006941,BKG000006941,PAY000006941,issued,2013-09-29 19:33:46,NONE,38.0
TKT000006942,BKG000006942,PAY000006942,issued,2014-06-10 02:22:58,NONE,564.0
TKT000006943,BKG000006943,PAY000006943,issued,2014-11-21 17:35:55,NONE,8.0
TKT000006944,BKG000006944,PAY000006944,issued,2013-04-12 18:49:07,NONE,20.0
TKT000006945,BKG000006945,PAY000006945,issued,2014-09-04 23:35:02,NONE,29.0
TKT000006946,BKG000006946,PAY000006946,not_issued_payment_failed,,NONE,
TKT000006947,BKG000006947,PAY000006947,issued,2013-06-04 21:59:43,NONE,5.0
TKT000006948,BKG000006948,PAY000006948,issued,2014-12-31 14:04:23,NONE,22.0
TKT000006949,BKG000006949,PAY000006949,issued,2013-04-29 15:21:17,NONE,30.0
TKT000006950,BKG000006950,PAY000006950,issued,2014-04-17 16:21:54,NONE,19.0
TKT000006951,BKG000006951,PAY000006951,issued,2014-03-01 18:35:50,NONE,39.0
TKT000006952,BKG000006952,PAY000006952,issued,2014-10-20 22:30:06,NONE,20.0
TKT000006953,BKG000006953,PAY000006953,issued,2014-03-27 10:25:11,NONE,11.0
TKT000006954,BKG000006954,PAY000006954,issued,2013-07-27 11:56:23,NONE,22.0
TKT000006955,BKG000006955,PAY000006955,failed,2014-11-16 22:52:43,AIRLINE_CONFIRMATION_FAILED,36.0
TKT000006956,BKG000006956,PAY000006956,issued,2013-04-13 23:28:21,NONE,16.0
TKT000006957,BKG000006957,PAY000006957,issued,2014-05-27 03:56:27,NONE,3.0
TKT000006958,BKG000006958,PAY000006958,issued,2014-04-07 11:08:54,NONE,28.0
TKT000006959,BKG000006959,PAY000006959,issued,2014-12-01 00:32:47,NONE,442.0
TKT000006960,BKG000006960,PAY000006960,issued,2013-08-14 16:12:43,NONE,40.0
TKT000006961,BKG000006961,PAY000006961,issued,2013-03-24 15:40:35,NONE,30.0
TKT000006962,BKG000006962,PAY000006962,issued,2014-08-02 23:36:59,NONE,4.0
TKT000006963,BKG000006963,PAY000006963,issued,2014-12-15 22:30:43,NONE,508.0
TKT000006964,BKG000006964,PAY000006964,issued,2014-10-23 12:04:31,NONE,41.0
TKT000006965,BKG000006965,PAY000006965,issued,2014-12-04 15:04:57,NONE,6.0
TKT000006966,BKG000006966,PAY000006966,not_issued_payment_failed,,NONE,
TKT000006967,BKG000006967,PAY000006967,issued,2013-05-29 16:04:19,NONE,10.0
TKT000006968,BKG000006968,PAY000006968,not_issued_payment_failed,,NONE,
TKT000006969,BKG000006969,PAY000006969,issued,2014-05-30 18:10:36,NONE,43.0
TKT000006970,BKG000006970,PAY000006970,issued,2013-02-25 14:42:56,NONE,42.0
TKT000006971,BKG000006971,PAY000006971,issued,2014-07-28 16:38:32,NONE,21.0
TKT000006972,BKG000006972,PAY000006972,issued,2014-08-05 22:00:26,NONE,24.0
TKT000006973,BKG000006973,PAY000006973,issued,2014-02-28 19:55:00,NONE,22.0
TKT000006974,BKG000006974,PAY000006974,issued,2014-05-20 06:20:21,NONE,18.0
TKT000006975,BKG000006975,PAY000006975,not_issued_payment_failed,,NONE,
TKT000006976,BKG000006976,PAY000006976,issued,2014-02-16 17:54:55,NONE,5.0
TKT000006977,BKG000006977,PAY000006977,issued,2014-10-08 12:55:15,NONE,37.0
TKT000006978,BKG000006978,PAY000006978,issued,2013-09-17 02:36:04,NONE,26.0
TKT000006979,BKG000006979,PAY000006979,issued,2013-02-19 23:36:46,NONE,18.0
TKT000006980,BKG000006980,PAY000006980,issued,2013-10-12 02:14:09,NONE,4.0
TKT000006981,BKG000006981,PAY000006981,issued,2014-10-08 14:09:44,NONE,25.0
TKT000006982,BKG000006982,PAY000006982,issued,2014-08-23 19:40:12,NONE,6.0
TKT000006983,BKG000006983,PAY000006983,issued,2013-02-04 16:05:29,NONE,4.0
TKT000006984,BKG000006984,PAY000006984,issued,2013-08-26 23:46:32,NONE,38.0
TKT000006985,BKG000006985,PAY000006985,not_issued_payment_failed,,NONE,
TKT000006986,BKG000006986,PAY000006986,issued,2014-07-21 11:11:00,NONE,23.0
TKT000006987,BKG000006987,PAY000006987,issued,2014-12-02 11:05:13,NONE,22.0
TKT000006988,BKG000006988,PAY000006988,issued,2014-11-09 02:42:29,NONE,798.0
TKT000006989,BKG000006989,PAY000006989,issued,2014-10-19 15:26:10,NONE,17.0
TKT000006990,BKG000006990,PAY000006990,issued,2013-03-21 19:25:59,NONE,15.0
TKT000006991,BKG000006991,PAY000006991,issued,2014-05-12 17:09:12,NONE,25.0
TKT000006992,BKG000006992,PAY000006992,issued,2014-08-29 02:49:07,NONE,21.0
TKT000006993,BKG000006993,PAY000006993,issued,2013-03-12 17:55:50,NONE,9.0
TKT000006994,BKG000006994,PAY000006994,issued,2014-08-08 15:09:14,NONE,22.0
TKT000006995,BKG000006995,PAY000006995,issued,2013-10-12 03:07:40,NONE,36.0
TKT000006996,BKG000006996,PAY000006996,issued,2013-12-29 22:57:29,NONE,8.0
TKT000006997,BKG000006997,PAY000006997,not_issued_payment_failed,,NONE,
TKT000006998,BKG000006998,PAY000006998,issued,2014-10-27 16:20:06,NONE,3.0
TKT000006999,BKG000006999,PAY000006999,issued,2014-10-23 09:55:28,NONE,25.0
TKT000007000,BKG000007000,PAY000007000,issued,2013-06-10 06:22:31,NONE,44.0
TKT000007001,BKG000007001,PAY000007001,issued,2013-05-19 13:23:48,NONE,22.0
TKT000007002,BKG000007002,PAY000007002,not_issued_payment_failed,,NONE,
TKT000007003,BKG000007003,PAY000007003,not_issued_payment_failed,,NONE,
TKT000007004,BKG000007004,PAY000007004,issued,2014-12-23 10:56:49,NONE,8.0
TKT000007005,BKG000007005,PAY000007005,issued,2014-09-20 01:15:52,NONE,31.0
TKT000007006,BKG000007006,PAY000007006,not_issued_payment_failed,,NONE,
TKT000007007,BKG000007007,PAY000007007,issued,2013-10-15 17:17:18,NONE,21.0
TKT000007008,BKG000007008,PAY000007008,issued,2014-03-24 14:03:11,NONE,38.0
TKT000007009,BKG000007009,PAY000007009,issued,2013-08-26 06:51:33,NONE,13.0
TKT000007010,BKG000007010,PAY000007010,issued,2014-05-30 20:41:35,NONE,36.0
TKT000007011,BKG000007011,PAY000007011,issued,2013-04-26 12:26:37,NONE,19.0
TKT000007012,BKG000007012,PAY000007012,issued,2014-12-17 19:45:46,NONE,31.0
TKT000007013,BKG000007013,PAY000007013,issued,2014-12-19 13:30:03,NONE,15.0
TKT000007014,BKG000007014,PAY000007014,issued,2013-04-17 10:18:25,NONE,21.0
TKT000007015,BKG000007015,PAY000007015,issued,2013-02-05 21:52:01,NONE,40.0
TKT000007016,BKG000007016,PAY000007016,issued,2014-01-21 03:27:47,NONE,23.0
TKT000007017,BKG000007017,PAY000007017,issued,2013-10-10 16:55:44,NONE,9.0
TKT000007018,BKG000007018,PAY000007018,issued,2014-09-23 23:29:15,NONE,984.0
TKT000007019,BKG000007019,PAY000007019,issued,2014-11-18 00:32:00,NONE,36.0
TKT000007020,BKG000007020,PAY000007020,issued,2014-04-05 14:53:10,NONE,13.0
TKT000007021,BKG000007021,PAY000007021,issued,2014-09-15 18:57:36,NONE,16.0
TKT000007022,BKG000007022,PAY000007022,issued,2014-10-16 20:43:55,NONE,9.0
TKT000007023,BKG000007023,PAY000007023,issued,2014-05-07 00:26:05,NONE,21.0
TKT000007024,BKG000007024,PAY000007024,issued,2013-05-28 09:16:39,NONE,6.0
TKT000007025,BKG000007025,PAY000007025,not_issued_payment_failed,,NONE,
TKT000007026,BKG000007026,PAY000007026,issued,2014-06-02 14:07:44,NONE,24.0
TKT000007027,BKG000007027,PAY000007027,issued,2013-10-21 21:22:47,NONE,22.0
TKT000007028,BKG000007028,PAY000007028,issued,2014-11-21 13:25:23,NONE,33.0
TKT000007029,BKG000007029,PAY000007029,issued,2014-06-24 22:39:10,NONE,24.0
TKT000007030,BKG000007030,PAY000007030,issued,2013-09-22 19:45:48,NONE,42.0
TKT000007031,BKG000007031,PAY000007031,issued,2014-08-07 22:13:19,NONE,1342.0
TKT000007032,BKG000007032,PAY000007032,issued,2014-10-28 02:49:04,NONE,42.0
TKT000007033,BKG000007033,PAY000007033,issued,2013-09-28 09:18:46,NONE,33.0
TKT000007034,BKG000007034,PAY000007034,issued,2014-06-23 20:24:00,NONE,5.0
TKT000007035,BKG000007035,PAY000007035,issued,2013-04-12 16:35:54,NONE,41.0
TKT000007036,BKG000007036,PAY000007036,issued,2013-07-15 12:50:35,NONE,31.0
TKT000007037,BKG000007037,PAY000007037,issued,2013-02-23 02:48:28,NONE,22.0
TKT000007038,BKG000007038,PAY000007038,issued,2014-06-27 11:34:27,NONE,15.0
TKT000007039,BKG000007039,PAY000007039,issued,2014-08-07 20:36:29,NONE,20.0
TKT000007040,BKG000007040,PAY000007040,issued,2013-05-03 07:21:07,NONE,8.0
TKT000007041,BKG000007041,PAY000007041,issued,2014-10-30 23:40:48,NONE,20.0
TKT000007042,BKG000007042,PAY000007042,not_issued_payment_failed,,NONE,
